401	41	111889
401	42	105818
401	43	115129
401	44	108388
401	45	112869
401	46	110116
401	47	115088
401	48	112551
401	49	109453
411	1	108060
411	2	111652
411	3	109136
411	4	111621
411	5	112801
411	6	104658
411	7	106776
411	8	104004
411	9	111608
411	10	106270
411	11	111401
411	12	104676
411	13	116538
411	14	110152
411	15	119143
411	16	108537
411	17	109341
411	18	109027
411	19	109313
411	20	119874
411	21	118521
411	22	108743
411	23	112015
411	24	106774
411	25	106968
411	26	112529
411	27	108567
411	28	113456
411	29	107438
411	30	116204
411	31	106162
411	32	113697
411	33	106991
411	34	107744
411	35	108748
411	36	112356
411	37	106702
411	38	109784
411	39	105034
411	40	105434
411	41	107222
411	42	111011
411	43	111256
411	44	105539
411	45	108225
411	46	108425
411	47	108765
411	48	110498
411	49	109840
421	1	109388
421	2	114126
421	3	103082
421	4	110574
421	5	104839
421	6	106874
421	7	109647
421	8	111689
421	9	107359
421	10	109307
421	11	106004
421	12	110690
421	13	105288
421	14	113133
421	15	102450
421	16	107707
421	17	112238
421	18	106474
421	19	109586
421	20	107732
421	21	110416
421	22	105311
421	23	109126
421	24	109488
421	25	108616
421	26	107557
421	27	109549
421	28	104999
421	29	111126
421	30	103377
421	31	110248
421	32	107275
421	33	108009
421	34	107265
421	35	108456
421	36	112746
421	37	107165
421	38	105775
421	39	113629
421	40	106991
421	41	109754
421	42	110131
421	43	107933
421	44	113791
421	45	108090
421	46	109664
421	47	108001
421	48	109371
421	49	108513
431	1	113089
431	2	98284
431	3	110385
431	4	105349
431	5	113797
431	6	105752
431	7	106353
431	8	104330
431	9	109666
431	10	105534
431	11	111511
431	12	104025
431	13	106118
431	14	105673
431	15	105239
431	16	103363
431	17	108344
431	18	101335
431	19	105777
431	20	105513
431	21	108024
431	22	110288
431	23	100317
431	24	102862
431	25	105894
431	26	108989
431	27	103702
431	28	99840
431	29	106588
431	30	106257
431	31	106626
431	32	105481
431	33	107025
431	34	116843
431	35	105980
431	36	113083
431	37	103292
431	38	107964
431	39	107982
431	40	105159
431	41	106467
431	42	103879
431	43	105072
431	44	103800
431	45	100492
431	46	109350
431	47	100548
431	48	110653
431	49	106759
441	1	118509
441	2	110400
441	3	113440
441	4	107915
441	5	113593
441	6	115997
441	7	117367
441	8	112996
441	9	109232
441	10	114233
441	11	108860
441	12	116513
441	13	109748
441	14	110904
441	15	109665
441	16	114884
441	17	109188
441	18	115470
441	19	106422
441	20	111110
441	21	106912
441	22	111175
441	23	111832
441	24	107089
441	25	112188
441	26	108119
441	27	113435
441	28	107955
441	29	110388
441	30	108208
441	31	114819
441	32	108610
441	33	113210
441	34	107437
441	35	118729
441	36	107197
441	37	120782
441	38	105357
441	39	110504
441	40	106967
441	41	109823
441	42	111092
441	43	111758
441	44	112494
441	45	109033
441	46	116732
441	47	107373
441	48	113130
441	49	105642
451	1	116324
451	2	107700
451	3	110088
451	4	104389
451	5	112189
451	6	109461
451	7	121342
451	8	105993
451	9	107915
451	10	107558
451	11	115412
451	12	106357
451	13	112654
451	14	105399
451	15	115847
451	16	110471
451	17	109988
451	18	113417
451	19	108568
451	20	111802
451	21	104774
451	22	111518
451	23	108343
451	24	113251
451	25	109169
451	26	114882
451	27	111941
451	28	111802
451	29	106739
451	30	108305
451	31	103580
451	32	109129
451	33	104035
451	34	111701
451	35	112826
451	36	108365
451	37	107681
451	38	109696
451	39	110896
451	40	106788
451	41	110662
451	42	111646
451	43	111264
451	44	110325
451	45	109418
451	46	106531
451	47	112830
451	48	108159
451	49	109775
461	1	111864
461	2	110066
461	3	108634
461	4	111820
461	5	113515
461	6	108898
461	7	109224
461	8	108578
461	9	111801
461	10	110337
461	11	112665
461	12	107010
461	13	112999
461	14	109957
461	15	110453
461	16	104704
461	17	107563
461	18	110699
461	19	110615
461	20	107033
461	21	110908
461	22	105818
461	23	109853
461	24	109235
461	25	106841
461	26	107824
461	27	105569
461	28	108084
461	29	103589
461	30	111180
461	31	106305
461	32	132223
461	33	116507
461	34	110075
461	35	106120
461	36	116123
461	37	107390
461	38	113395
461	39	122444
461	40	111422
461	41	113504
461	42	107667
461	43	114971
461	44	106151
461	45	108689
461	46	109733
461	47	112571
461	48	108025
461	49	118384
471	1	114777
471	2	116106
471	3	109225
471	4	113084
471	5	107165
471	6	116166
471	7	113578
471	8	108145
471	9	106494
471	10	101025
471	11	107807
471	12	102836
471	13	109239
471	14	102026
471	15	109254
471	16	103341
471	17	109049
471	18	109505
471	19	117191
471	20	103083
471	21	112171
471	22	107730
471	23	112070
471	24	113754
471	25	110125
471	26	106802
471	27	108875
471	28	107893
471	29	114198
471	30	108221
471	31	102429
471	32	108724
471	33	104355
471	34	112238
471	35	105960
471	36	107200
471	37	104718
471	38	110353
471	39	105420
471	40	111796
471	41	103755
471	42	105315
471	43	102740
471	44	113749
471	45	117085
471	46	106436
471	47	108829
471	48	115707
471	49	104325
481	1	119032
481	2	114099
481	3	107781
481	4	115401
481	5	109166
481	6	118530
481	7	111438
481	8	118463
481	9	112574
481	10	115401
481	11	114094
481	12	107775
481	13	110672
481	14	110885
481	15	113273
481	16	112123
481	17	114066
481	18	114998
481	19	113889
481	20	107382
481	21	114616
481	22	115126
481	23	114747
481	24	109362
481	25	111055
481	26	111308
481	27	113088
481	28	116644
481	29	112484
481	30	112333
481	31	112225
481	32	110616
481	33	109353
481	34	113593
481	35	108107
481	36	114978
481	37	109592
481	38	115062
481	39	112004
481	40	111223
481	41	108541
481	42	113222
481	43	119752
481	44	112354
481	45	113991
481	46	111470
481	47	113173
481	48	113069
481	49	115483
491	1	112699
491	2	109303
491	3	111184
491	4	108469
491	5	114318
491	6	112897
491	7	114347
491	8	110990
491	9	115007
491	10	110427
491	11	116951
491	12	114213
491	13	116333
491	14	117051
491	15	118674
491	16	117875
491	17	109937
491	18	115237
491	19	107080
491	20	111556
491	21	112682
491	22	114876
491	23	112113
491	24	107603
491	25	115307
491	26	106250
491	27	112480
491	28	107031
491	29	108897
491	30	103265
491	31	112239
491	32	107750
491	33	117701
491	34	107523
491	35	114787
491	36	111739
491	37	108455
491	38	116704
491	39	108115
491	40	113446
491	41	107995
491	42	109693
491	43	110324
491	44	111674
491	45	104930
491	46	110251
491	47	106889
491	48	109862
491	49	109789
501	1	118373
501	2	106160
501	3	109302
501	4	107846
501	5	117316
501	6	116705
501	7	131064
501	8	123905
501	9	119089
501	10	121799
501	11	125231
501	12	116127
501	13	116120
501	14	114556
501	15	113374
501	16	111571
501	17	107624
501	18	109320
501	19	108349
501	20	114762
501	21	104935
501	22	121408
501	23	114715
501	24	121065
501	25	107875
501	26	108712
501	27	107222
501	28	108752
501	29	104151
501	30	106809
501	31	104873
501	32	107910
501	33	108655
501	34	108557
501	35	103112
501	36	111944
501	37	110253
501	38	108440
501	39	109902
501	40	109431
501	41	111748
501	42	107416
501	43	107780
501	44	105905
501	45	111218
501	46	110170
501	47	113417
501	48	105902
501	49	111707
511	1	115544
511	2	125764
511	3	113410
511	4	107451
511	5	111154
511	6	107705
511	7	118545
511	8	111171
511	9	115042
511	10	107752
511	11	113504
511	12	113144
511	13	114763
511	14	109125
511	15	110959
511	16	114122
511	17	109994
511	18	117055
511	19	108865
511	20	117150
511	21	109495
511	22	111805
511	23	109954
511	24	111921
511	25	108282
511	26	114599
511	27	113990
511	28	116842
511	29	110215
511	30	113518
511	31	111373
511	32	113056
511	33	113471
511	34	110279
511	35	116270
511	36	110596
511	37	116876
511	38	131014
511	39	112102
511	40	111986
511	41	107882
511	42	120317
511	43	110075
511	44	113343
511	45	109650
511	46	114452
511	47	112529
511	48	112514
511	49	107887
521	1	113991
521	2	106942
521	3	110242
521	4	108224
521	5	110521
521	6	105483
521	7	111219
521	8	113142
521	9	110186
521	10	110510
521	11	108692
521	12	116192
521	13	106674
521	14	114895
521	15	106423
521	16	116225
521	17	109466
521	18	110482
521	19	106289
521	20	109946
521	21	107419
521	22	110102
521	23	111566
521	24	107276
521	25	110336
521	26	106724
521	27	112608
521	28	106044
521	29	109899
521	30	104515
521	31	114166
521	32	107865
521	33	114741
521	34	111690
521	35	111976
521	36	107327
521	37	110169
521	38	105673
521	39	112765
521	40	106878
521	41	108956
521	42	109042
521	43	108199
521	44	110008
521	45	104001
521	46	106562
521	47	106359
521	48	106571
521	49	107722
531	1	111180
531	2	103815
531	3	113446
531	4	107024
531	5	107420
531	6	102811
531	7	104475
531	8	102356
531	9	108754
531	10	106597
531	11	105448
531	12	103955
531	13	117063
531	14	102969
531	15	105277
531	16	106237
531	17	105747
531	18	102366
531	19	106970
531	20	106616
531	21	113752
531	22	109112
531	23	122983
531	24	102801
531	25	118111
531	26	102926
531	27	104080
531	28	97847
531	29	104977
531	30	100332
531	31	105295
531	32	105722
531	33	105181
531	34	103965
531	35	107272
531	36	102997
531	37	109390
531	38	101457
531	39	111753
531	40	101995
531	41	110299
531	42	101231
531	43	107871
531	44	104836
531	45	107255
531	46	102781
531	47	106502
531	48	102721
531	49	110992
541	1	115448
541	2	111708
541	3	109018
541	4	113062
541	5	110479
541	6	113938
541	7	110180
541	8	115032
541	9	114116
541	10	112157
541	11	116044
541	12	109381
541	13	114597
541	14	113057
541	15	117156
541	16	110170
541	17	114484
541	18	108272
541	19	116971
541	20	114271
541	21	112165
541	22	113314
541	23	109332
541	24	115484
541	25	108270
541	26	114681
541	27	112844
541	28	117138
541	29	115286
541	30	118971
541	31	112178
541	32	108565
541	33	112343
541	34	113384
541	35	113886
541	36	109425
541	37	115082
541	38	108148
541	39	117612
541	40	107610
541	41	112640
541	42	111035
541	43	111476
541	44	114987
541	45	109523
541	46	117064
541	47	109642
541	48	115317
541	49	114509
551	1	116787
551	2	106706
551	3	114528
551	4	107118
551	5	118578
551	6	109943
551	7	109998
551	8	113321
551	9	106783
551	10	109643
551	11	111009
551	12	113248
551	13	109170
551	14	119373
551	15	110672
551	16	115309
551	17	112959
551	18	111585
551	19	112839
551	20	111666
551	21	113699
551	22	109574
551	23	113227
551	24	112776
551	25	112312
551	26	109045
551	27	112157
551	28	108402
551	29	113155
551	30	113855
551	31	109498
551	32	116921
551	33	109217
551	34	119406
551	35	109787
551	36	116178
551	37	108896
551	38	110674
551	39	109349
551	40	116235
551	41	108698
551	42	115142
551	43	111605
551	44	110045
551	45	111066
551	46	109853
551	47	112565
551	48	110168
551	49	112618
561	1	109098
561	2	110275
561	3	104797
561	4	115987
561	5	106524
561	6	113211
561	7	105983
561	8	110080
561	9	104942
561	10	106628
561	11	107234
561	12	110451
561	13	106857
561	14	109425
561	15	110003
561	16	105080
561	17	109766
561	18	109000
561	19	110560
561	20	107557
561	21	107400
561	22	104969
561	23	113820
561	24	109824
561	25	112340
561	26	105424
561	27	111391
561	28	105605
561	29	129591
561	30	106089
561	31	108957
561	32	108675
561	33	107918
561	34	110090
561	35	106013
561	36	110274
561	37	105444
561	38	113636
561	39	103975
561	40	111164
561	41	103388
561	42	110856
561	43	111812
561	44	115429
561	45	107698
561	46	108955
561	47	109702
561	48	107604
561	49	110553
571	1	109075
571	2	107351
571	3	106785
571	4	107377
571	5	108893
571	6	111199
571	7	102907
571	8	107326
571	9	103444
571	10	112492
571	11	104089
571	12	110535
571	13	107145
571	14	107266
571	15	109740
571	16	108088
571	17	104507
571	18	107342
571	19	103432
571	20	110225
571	21	104668
571	22	111156
571	23	106544
571	24	109029
571	25	109270
571	26	107212
571	27	105900
571	28	107939
571	29	106123
571	30	111912
571	31	103017
571	32	109622
571	33	107967
571	34	106054
571	35	104396
571	36	106878
571	37	103721
571	38	108808
571	39	103337
571	40	109025
571	41	106759
571	42	110739
571	43	102358
571	44	111450
571	45	105977
571	46	109202
571	47	107076
571	48	107112
571	49	110226
581	1	113732
581	2	114186
581	3	107441
581	4	113629
581	5	111375
581	6	112011
581	7	107116
581	8	111842
581	9	110788
581	10	112792
581	11	110714
581	12	122287
581	13	124107
581	14	122127
581	15	117679
581	16	118203
581	17	117584
581	18	111951
581	19	118449
581	20	111253
581	21	117268
581	22	112224
581	23	113591
581	24	111084
581	25	107835
581	26	114383
581	27	112300
581	28	119397
581	29	113505
581	30	112957
581	31	107812
581	32	118401
581	33	108761
581	34	112664
581	35	108804
581	36	110217
581	37	108656
581	38	115683
581	39	116956
581	40	109154
581	41	113833
581	42	111384
581	43	115312
581	44	108913
581	45	116498
581	46	110979
581	47	108773
581	48	115243
581	49	110121
591	1	113993
591	2	106581
591	3	112697
591	4	107477
591	5	113498
591	6	110618
591	7	111660
591	8	110101
591	9	115220
591	10	109938
591	11	108596
591	12	114196
591	13	105408
591	14	109657
591	15	113811
591	16	111731
591	17	109152
591	18	113347
591	19	107961
591	20	109187
591	21	107449
591	22	110169
591	23	106723
591	24	111439
591	25	108939
591	26	114990
591	27	111404
591	28	112915
591	29	108444
591	30	111494
591	31	105966
591	32	109831
591	33	110512
591	34	108604
591	35	109381
591	36	109789
591	37	114347
591	38	109169
591	39	112147
591	40	109209
591	41	113194
591	42	106480
591	43	116163
591	44	107863
591	45	115675
591	46	108485
591	47	110667
591	48	107693
591	49	107233
601	1	110397
601	2	105790
601	3	110655
601	4	104348
601	5	109476
601	6	109020
601	7	106617
601	8	108006
601	9	107521
601	10	104381
601	11	109652
601	12	106484
601	13	112482
601	14	106175
601	15	109343
601	16	106474
601	17	109408
601	18	104800
601	19	109740
601	20	103283
601	21	111716
601	22	111376
601	23	117294
601	24	107646
601	25	114108
601	26	114150
601	27	108148
601	28	107653
601	29	105479
601	30	107690
601	31	111092
601	32	113315
601	33	106082
601	34	117482
601	35	105900
601	36	110265
601	37	103208
601	38	108004
601	39	107559
601	40	109385
601	41	106739
601	42	114055
601	43	108634
601	44	106118
601	45	111460
601	46	107758
601	47	107844
601	48	105563
601	49	110631
611	1	108773
611	2	117915
611	3	102663
611	4	111436
611	5	104136
611	6	108565
611	7	108110
611	8	107957
611	9	106251
611	10	106824
611	11	106808
611	12	111646
611	13	102571
611	14	110568
611	15	102941
611	16	107484
611	17	105352
611	18	112344
611	19	106195
611	20	106551
611	21	103118
611	22	115110
611	23	109777
611	24	105516
611	25	111971
611	26	104174
611	27	111964
611	28	109873
611	29	108419
611	30	103838
611	31	104893
611	32	105191
611	33	111814
611	34	102500
611	35	104659
611	36	102683
611	37	109367
611	38	108588
611	39	107544
611	40	104082
611	41	106951
611	42	104026
611	43	112474
611	44	106218
611	45	104049
611	46	105536
611	47	109972
611	48	114468
611	49	109025
621	1	114252
621	2	113240
621	3	119377
621	4	115123
621	5	112311
621	6	113316
621	7	115524
621	8	120017
621	9	116789
621	10	109033
621	11	117850
621	12	112925
621	13	116452
621	14	114618
621	15	110738
621	16	116296
621	17	111021
621	18	118953
621	19	110290
621	20	110627
621	21	112328
621	22	115953
621	23	116598
621	24	113209
621	25	115951
621	26	110036
621	27	116614
621	28	110990
621	29	117152
621	30	111335
621	31	119109
621	32	111918
621	33	116097
621	34	111106
621	35	115325
621	36	113193
621	37	111137
621	38	114301
621	39	113183
621	40	116696
621	41	114605
621	42	115399
621	43	114286
621	44	114154
621	45	113887
621	46	120495
621	47	114924
621	48	112410
621	49	114535
631	1	112847
631	2	117005
631	3	108485
631	4	117167
631	5	108428
631	6	115551
631	7	111330
631	8	115493
631	9	111313
631	10	111630
631	11	112005
631	12	127947
631	13	116516
631	14	111282
631	15	115515
631	16	111322
631	17	117809
631	18	112557
631	19	117803
631	20	117234
631	21	111605
631	22	114410
631	23	114517
631	24	114622
631	25	110106
631	26	116178
631	27	114993
631	28	111044
631	29	114200
631	30	109153
631	31	113419
631	32	113532
631	33	113153
631	34	111222
631	35	117222
631	36	113031
631	37	114771
631	38	114187
631	39	111684
631	40	112183
631	41	112889
631	42	119701
631	43	116680
631	44	113761
631	45	113006
631	46	111186
631	47	112259
631	48	115283
631	49	113598
641	1	109652
641	2	113608
641	3	105910
641	4	112217
641	5	111905
641	6	116252
641	7	108790
641	8	111370
641	9	108165
641	10	113584
641	11	109657
641	12	113563
641	13	106641
641	14	110801
641	15	108945
641	16	108192
641	17	107140
641	18	105306
641	19	110794
641	20	106962
641	21	113674
641	22	105645
641	23	114804
641	24	105454
641	25	111585
641	26	106984
641	27	108550
641	28	106909
641	29	109083
641	30	106806
641	31	113428
641	32	105978
641	33	110729
641	34	123159
641	35	110531
641	36	110917
641	37	108000
641	38	109703
641	39	105240
641	40	109704
641	41	110025
641	42	112701
641	43	104232
641	44	108772
641	45	103871
641	46	112037
641	47	102447
641	48	108987
641	49	105833
651	1	112138
651	2	109712
651	3	116108
651	4	103809
651	5	106327
651	6	103277
651	7	115055
651	8	106725
651	9	108127
651	10	104935
651	11	110592
651	12	105828
651	13	112106
651	14	104337
651	15	108570
651	16	102630
651	17	109122
651	18	106280
651	19	105207
651	20	106530
651	21	105023
651	22	108407
651	23	106925
651	24	105712
651	25	104099
651	26	102994
651	27	108033
651	28	108796
651	29	104165
651	30	111596
651	31	107466
651	32	109717
651	33	103611
651	34	111677
651	35	105696
651	36	107807
651	37	104412
651	38	109965
651	39	110368
651	40	108457
651	41	113094
651	42	108790
651	43	104892
651	44	109613
651	45	107829
651	46	107958
651	47	102512
651	48	114724
651	49	109684
661	1	112434
661	2	108800
661	3	103603
661	4	106966
661	5	101370
661	6	106655
661	7	102618
661	8	107013
661	9	104539
661	10	104989
661	11	104223
661	12	106947
661	13	103029
661	14	107637
661	15	103915
661	16	108413
661	17	101425
661	18	108085
661	19	106341
661	20	110194
661	21	105327
661	22	109921
661	23	100241
661	24	107056
661	25	101980
661	26	106470
661	27	104504
661	28	106098
661	29	101833
661	30	108824
661	31	103501
661	32	109816
661	33	101400
661	34	106292
661	35	105013
661	36	106806
661	37	104542
661	38	109153
661	39	102131
661	40	110148
661	41	104605
661	42	110987
661	43	101384
661	44	106240
661	45	104670
661	46	105439
661	47	103773
661	48	108886
661	49	102043
671	1	117161
671	2	108919
671	3	111050
671	4	112498
671	5	107164
671	6	114751
671	7	114347
671	8	113842
671	9	109927
671	10	111564
671	11	111896
671	12	110493
671	13	105520
671	14	114115
671	15	109269
671	16	113410
671	17	109728
671	18	110055
671	19	107087
671	20	115106
671	21	106988
671	22	109245
671	23	109543
671	24	107925
671	25	111094
671	26	108638
671	27	111754
671	28	107177
671	29	113543
671	30	106799
671	31	110076
671	32	105088
671	33	110442
671	34	108254
671	35	113251
671	36	112418
671	37	108009
671	38	109201
671	39	112505
671	40	110037
671	41	110301
671	42	113694
671	43	108984
671	44	113854
671	45	109375
671	46	112626
671	47	107609
671	48	115029
671	49	107244
681	1	109963
681	2	112883
681	3	106709
681	4	110687
681	5	106932
681	6	107312
681	7	109107
681	8	110634
681	9	104514
681	10	112002
681	11	105097
681	12	113121
681	13	105597
681	14	111011
681	15	104948
681	16	114493
681	17	108904
681	18	108506
681	19	106907
681	20	109088
681	21	106550
681	22	112979
681	23	120985
681	24	104992
681	25	110208
681	26	114630
681	27	111336
681	28	108162
681	29	107842
681	30	105034
681	31	109285
681	32	109166
681	33	114455
681	34	104593
681	35	111684
681	36	108410
681	37	112264
681	38	105987
681	39	109316
681	40	107538
681	41	111820
681	42	107857
681	43	108214
681	44	107686
681	45	105978
681	46	111174
681	47	106375
681	48	106305
681	49	109076
691	1	111660
691	2	108050
691	3	110566
691	4	105972
691	5	110174
691	6	104077
691	7	108035
691	8	101975
691	9	106866
691	10	107722
691	11	108307
691	12	103960
691	13	106575
691	14	103177
691	15	110886
691	16	105579
691	17	106828
691	18	104796
691	19	105918
691	20	106511
691	21	110165
691	22	103273
691	23	112988
691	24	104329
691	25	112217
691	26	114127
691	27	113168
691	28	111738
691	29	117822
691	30	116060
691	31	110501
691	32	109995
691	33	106384
691	34	110668
691	35	109377
691	36	115192
691	37	104189
691	38	116494
691	39	105183
691	40	106112
691	41	106147
691	42	111934
691	43	105047
691	44	111638
691	45	109153
691	46	115884
691	47	117452
691	48	111341
691	49	103332
701	1	110053
701	2	103436
701	3	104335
701	4	104646
701	5	102669
701	6	105198
701	7	103863
701	8	107198
701	9	104049
701	10	103018
701	11	106736
701	12	105767
701	13	105813
701	14	106219
701	15	105027
701	16	108133
701	17	104271
701	18	109638
701	19	101600
701	20	104224
701	21	103125
701	22	105580
701	23	102693
701	24	111771
701	25	103202
701	26	105089
701	27	105072
701	28	107701
701	29	101731
701	30	111901
701	31	100419
701	32	110159
701	33	103645
701	34	110266
701	35	103395
701	36	105016
701	37	103053
701	38	104168
701	39	103557
701	40	107745
701	41	104668
701	42	107838
701	43	102173
701	44	108549
701	45	106501
701	46	109238
701	47	101392
701	48	107755
701	49	101434
711	1	114566
711	2	103075
711	3	105780
711	4	103638
711	5	104006
711	6	108382
711	7	106549
711	8	102742
711	9	105103
711	10	100618
711	11	109122
711	12	98402
711	13	108083
711	14	103142
711	15	106549
711	16	118284
711	17	106908
711	18	101297
711	19	109555
711	20	100613
711	21	108570
711	22	100508
711	23	109721
711	24	103596
711	25	105320
711	26	101958
711	27	106564
711	28	100972
711	29	102780
711	30	102790
711	31	104194
711	32	101752
711	33	104001
711	34	102106
711	35	107774
711	36	98791
711	37	105666
711	38	100709
711	39	106251
711	40	108342
711	41	116466
711	42	111154
711	43	117133
711	44	109344
711	45	109183
711	46	102586
711	47	107718
711	48	102561
711	49	103118
721	1	114442
721	2	115953
721	3	115188
721	4	113898
721	5	112742
721	6	112535
721	7	118663
721	8	112278
721	9	115549
721	10	110334
721	11	118458
721	12	115712
721	13	116820
721	14	113865
721	15	111353
721	16	113269
721	17	109397
721	18	116426
721	19	109204
721	20	116463
721	21	110542
721	22	119834
721	23	111813
721	24	113139
721	25	113425
721	26	108758
721	27	122333
721	28	114322
721	29	118573
721	30	114533
721	31	118615
721	32	113981
721	33	113776
721	34	112901
721	35	111612
721	36	116282
721	37	113030
721	38	113813
721	39	114825
721	40	115314
721	41	113015
721	42	118060
721	43	113608
721	44	112906
721	45	114059
721	46	111939
721	47	118455
721	48	110146
721	49	115441
731	1	114914
731	2	116647
731	3	113867
731	4	114256
731	5	110468
731	6	113154
731	7	116670
731	8	113750
731	9	114484
731	10	110407
731	11	118249
731	12	112741
731	13	118401
731	14	112796
731	15	113633
731	16	122349
731	17	112501
731	18	114761
731	19	112923
731	20	113908
731	21	113855
731	22	120223
731	23	117443
731	24	107604
731	25	116579
731	26	109197
731	27	116113
731	28	114087
731	29	116634
731	30	113768
731	31	113412
731	32	115248
731	33	114671
731	34	118902
731	35	112658
731	36	142182
731	37	145778
731	38	133585
731	39	144423
731	40	134880
731	41	168115
731	42	147348
731	43	149600
731	44	162935
731	45	160193
731	46	151492
731	47	149185
731	48	132698
731	49	159075
741	1	153524
741	2	132858
741	3	139478
741	4	133737
741	5	127952
741	6	131846
741	7	128560
741	8	122924
741	9	127911
741	10	131627
741	11	143151
741	12	123549
741	13	135613
741	14	143769
741	15	138474
741	16	134412
741	17	134501
741	18	135601
741	19	133578
741	20	142314
741	21	151815
741	22	146941
741	23	147652
741	24	152449
741	25	147869
741	26	150868
741	27	152978
741	28	152687
741	29	167967
741	30	162322
741	31	154453
741	32	158347
741	33	129920
741	34	122561
741	35	119940
741	36	137057
741	37	121130
741	38	123786
741	39	125297
741	40	124514
741	41	123722
741	42	132666
741	43	121229
741	44	128171
741	45	127356
741	46	134808
741	47	142554
741	48	127369
741	49	125464
751	1	128552
751	2	122878
751	3	123015
751	4	119133
751	5	126660
751	6	130649
751	7	136098
751	8	134560
751	9	124482
751	10	132669
751	11	126616
751	12	134894
751	13	125991
751	14	124184
751	15	132089
751	16	121631
751	17	139361
751	18	143427
751	19	134176
751	20	133636
751	21	131218
751	22	124489
751	23	128848
751	24	132571
751	25	135037
751	26	136535
751	27	129381
751	28	132104
751	29	128124
751	30	131038
751	31	139138
751	32	132959
751	33	131548
751	34	130886
751	35	125073
751	36	128519
751	37	134569
751	38	129398
751	39	131089
751	40	128010
751	41	132211
751	42	133317
751	43	128849
751	44	129102
751	45	136552
751	46	135687
751	47	143415
751	48	128425
751	49	131009
761	1	134784
761	2	119210
761	3	128780
761	4	135653
761	5	125438
761	6	132553
761	7	130164
761	8	118648
761	9	129687
761	10	115999
761	11	118175
761	12	117052
761	13	120144
761	14	118536
761	15	113383
761	16	123949
761	17	115537
761	18	121431
761	19	115587
761	20	124401
761	21	121760
761	22	126919
761	23	126587
761	24	118296
761	25	137958
761	26	142363
761	27	123930
761	28	123955
761	29	121157
761	30	127852
761	31	126026
761	32	127239
761	33	119542
761	34	118780
761	35	120276
761	36	126367
761	37	118690
761	38	125981
761	39	116794
761	40	125212
761	41	119379
761	42	127883
761	43	121289
761	44	122938
761	45	126021
761	46	120093
761	47	117214
761	48	121552
761	49	122243
771	1	134125
771	2	119431
771	3	122383
771	4	125035
771	5	131643
771	6	120232
771	7	114511
771	8	124689
771	9	120496
771	10	122957
771	11	124269
771	12	117675
771	13	123180
771	14	121527
771	15	119091
771	16	113581
771	17	121707
771	18	128021
771	19	112675
771	20	125034
771	21	127488
771	22	125048
771	23	117166
771	24	120741
771	25	121079
771	26	120237
771	27	127605
771	28	121833
771	29	119541
771	30	119033
771	31	125540
771	32	124111
771	33	121678
771	34	120060
771	35	118532
771	36	123006
771	37	123345
771	38	118151
771	39	123507
771	40	117065
771	41	123291
771	42	116060
771	43	121787
771	44	121374
771	45	115960
771	46	124334
771	47	121074
771	48	120532
771	49	119766
781	1	118050
781	2	121500
781	3	115355
781	4	116959
781	5	118971
781	6	116646
781	7	121979
781	8	117908
781	9	119307
781	10	118158
781	11	126555
781	12	126172
781	13	124480
781	14	145769
781	15	118545
781	16	120344
781	17	115490
781	18	125928
781	19	123007
781	20	130128
781	21	129116
781	22	123832
781	23	128341
781	24	123027
781	25	123267
781	26	123962
781	27	120709
781	28	128786
781	29	127715
781	30	123519
781	31	126690
781	32	120736
781	33	124147
781	34	143463
781	35	133490
781	36	121774
781	37	112675
781	38	125288
781	39	120794
781	40	127897
781	41	120827
781	42	112349
781	43	122716
781	44	116840
781	45	121048
781	46	118251
781	47	114271
781	48	121667
781	49	118738
791	1	136381
791	2	126864
791	3	123068
791	4	131716
791	5	126966
791	6	126654
791	7	130081
791	8	126821
791	9	132953
791	10	122868
791	11	131812
791	12	139383
791	13	135992
791	14	136205
791	15	126729
791	16	126881
791	17	128622
791	18	126314
791	19	125586
791	20	135331
791	21	127646
791	22	129011
791	23	122145
791	24	130653
791	25	128912
791	26	124646
791	27	129614
791	28	126692
791	29	129888
791	30	131883
791	31	125377
791	32	136590
791	33	129718
791	34	126774
791	35	129752
791	36	127692
791	37	127822
791	38	131371
791	39	135499
791	40	144288
791	41	144910
791	42	148712
791	43	137161
791	44	137224
791	45	127102
791	46	124334
791	47	131341
791	48	129975
791	49	126649
801	1	130760
801	2	124485
801	3	128550
801	4	128538
801	5	127258
801	6	127391
801	7	122881
801	8	129097
801	9	132488
801	10	122572
801	11	131422
801	12	127505
801	13	126451
801	14	129130
801	15	126627
801	16	131113
801	17	129844
801	18	128372
801	19	135372
801	20	123179
801	21	128094
801	22	129648
801	23	125416
801	24	125423
801	25	146826
801	26	129322
801	27	129836
801	28	121081
801	29	127933
801	30	124313
801	31	124764
801	32	123971
801	33	122401
801	34	129017
801	35	126867
801	36	128168
801	37	132251
801	38	122337
801	39	130430
801	40	122169
801	41	123927
801	42	130325
801	43	126224
801	44	133374
801	45	123161
801	46	118670
801	47	128490
801	48	122721
801	49	128386
811	1	124886
811	2	126577
811	3	127108
811	4	124699
811	5	128610
811	6	123265
811	7	121971
811	8	131514
811	9	120632
811	10	127131
811	11	122362
811	12	125344
811	13	131479
811	14	121523
811	15	125752
811	16	127121
811	17	120929
811	18	128338
811	19	120075
811	20	127802
811	21	125499
811	22	123288
811	23	126055
811	24	120706
811	25	127405
811	26	127988
811	27	124886
811	28	126964
811	29	122636
811	30	132323
811	31	123671
